Date ,Asset1,Asset2,Asset3,Asset4,Asset5,Asset6,Asset7,Asset8,Asset9,Asset10,Asset11,Asset12,Asset13,Asset14,Asset15,Asset16,Asset17,Asset18,Asset19,Asset20,Asset21,Asset22,Asset23,Asset24,Asset25,Asset26,Asset27,Asset28,Asset29,Asset30,Asset31,Asset32,Asset33,Asset34,Asset35,Asset36,Asset37,Asset38,Asset39,Asset40,Asset41,Asset42,Asset43,Asset44,Asset45,Asset46,Asset47,Asset48,Asset49,Asset50,Asset51,Asset52,Asset53,Asset54,Asset55,Asset56,Asset57,Asset58,Asset59,Asset60,Asset61,Asset62,Asset63,Asset64,Asset65,Asset66,Asset67,Asset68,Asset69,Asset70,Asset71,Asset72,Asset73,Asset74,Asset75,Asset76,Asset77,Asset78,Asset79,Asset80,Asset81,Asset82,Asset83,Asset84,Asset85,Asset86,Asset87,Asset88,Asset89,Asset90,Asset91,Asset92,Asset93,Asset94,Asset95,Asset96,Asset97,Asset98,Asset99
1966-04,11.46,12.29,9.85,14.56,12.69,11.35,10.73,13.21,16.53,14.17,33.15,29.87,30.64,28.15,27.76,30.24,34.81,24.39,27.09,36.96,48.14,41.97,47.84,43.72,44.05,40.83,47.82,45.58,44.09,42.32,82.74,70.59,70.8,58.65,55.32,71.31,56.15,68.45,58.63,66.62,99.1,98.72,95,98.44,91.43,84.55,103.66,106.64,94.37,99.07,120.27,126.25,126.71,166.11,118,107.83,123.37,150.74,143.04,111.8,201.48,171.34,168.26,192.55,179.7,203.15,258.98,195.67,195.79,198.38,336.6,312.26,308.38,275.92,298.76,356.59,348.3,289.26,412.01,352.08,645.15,583.58,596.27,558.37,556.6,552.92,553.14,756.15,781.75,674.6,1312.44,2120.48,6026.99,1092.62,1718.75,3501.84,3059.75,2050.5,5503.57
1966-05,12.29,12.73,10.37,16.62,13.45,11.78,11.14,14.73,17.9,15.43,36.26,31.58,32.37,28.52,30.17,29.45,37.2,25.78,28.41,38.11,52.01,43.49,57.77,45.17,47.39,42.63,50.43,48.55,45.76,43.14,86.1,74.59,71.49,59.92,55.58,75.11,55.61,74.29,60.56,71.32,103.75,103.69,101.28,100.93,90.09,85.21,103.75,111.65,100.93,107.57,127.69,130.24,125.55,179.5,126.48,112.54,127.01,155.97,144.95,116.63,209.67,175.71,169.8,198.81,183.64,211.99,267.5,213.2,212.08,204.22,347.6,309.96,313.84,279.11,309.72,368,354.05,309.62,434.83,363.43,668.83,606.53,601.08,562.93,572.13,555.6,568.22,761.63,790.98,689.46,1366.86,2159.78,5962.94,1107.71,1735.81,3614.99,3070.56,2183.95,5841.22
1966-06,10.36,11.23,9.5,14.26,11.96,10.41,10.1,12.87,15.26,12.99,33.03,27.44,28.7,25.26,28.22,27.5,32.9,23.43,26.89,34.99,45.52,40.03,52.82,40.39,42.45,40.42,45.54,43.2,41.55,39.49,74.48,65.1,62.24,54.38,49.77,66.82,50.05,65.92,55.06,67.97,93.67,90.53,88.45,90.91,80.93,77.98,95.16,103.14,90.8,97.37,113.78,123.47,115.16,162.63,115.85,99.36,118.74,144.24,134.09,106.42,192.45,166.45,163.01,179.77,165.73,196.21,268.33,196,202.96,174.87,310.24,292.2,293.08,266.34,285.84,344.56,326.35,290.59,412.14,341.76,613.84,564.92,576.59,542.21,532.93,516.83,536.97,694.43,730.27,660.05,1268.05,2036.49,5548.87,1058.17,1659.78,3455.01,2994,2081.38,5671.02
1966-07,8.69,9.32,10.18,11.51,10.94,10.3,11.73,10.55,10.95,10.7,28.42,28.67,27.69,28.84,27.85,28.63,28.36,28.16,28.87,28.35,42.57,40.5,40.51,39.77,41.03,41.54,43.11,42.99,40.01,41.03,57.69,57.36,59.12,63.11,56.87,55.82,59.53,56.06,59.57,60.68,85.12,92.21,85.4,85.38,81.28,85.09,86.16,86,85.43,80.65,121.26,121.61,121.76,123.97,123.38,118.71,120,120.9,116.56,114.17,183.87,173.59,182.86,200.44,183.64,182.87,187.42,175.06,174.87,176.5,276.73,315.26,322.33,266.42,288.89,315.08,320.68,314.18,301.4,295.26,473.26,554.55,621.52,540.35,574.75,531.71,557.83,543.71,608.07,588.59,1262.56,2519.44,3891.78,2421.3,2003.28,5012.93,1910.71,1351.31,2364.51
1966-08,8.46,9.2,9.99,11.53,10.68,9.88,11.69,10.21,10.7,10.57,27.56,27.24,27.53,29.09,27.79,27.9,28,28.02,28.46,27.77,42.08,40.8,40.09,38.28,41.36,41.81,43.47,42.63,38.6,40.66,56.43,56.35,57.69,59.17,56.46,54.1,56.82,55.39,59.89,56.86,83.49,92.51,83.73,85.11,84.32,83.99,83.25,86.63,84.79,77.06,117.92,121.84,120.18,120.47,119.33,115.77,116.1,120.03,117.92,113.67,180.7,170.36,181.46,196.76,177.5,177.09,191,178.74,172.12,169.84,266.53,316.18,320.29,263.05,283.16,305.25,319.68,311.94,288.46,272.25,472.44,545.72,610.75,539.95,572.52,530.32,560.42,561.24,588.84,612.2,1275.98,2538.3,3864.53,2393.16,2002.76,4970.75,1821.91,1305.43,2282.73
1966-09,7.41,8.21,9.09,10.34,9.6,8.67,10.19,8.94,9.33,9.37,24.41,25.2,24.15,26.43,24.79,24.7,24.83,26.57,24.5,25.36,35.81,36.86,35.09,33.92,37.35,38.04,38.08,38.39,33.62,36.56,50.19,49.52,51.2,52.58,52.55,49.39,51.99,49.75,52.59,49.88,75.04,84.66,76.41,78.48,76.74,74.37,74.52,81.02,75.87,66.92,107.03,116.23,110.88,110.69,111.34,106.38,103.88,109.9,101.64,100.64,165.86,150.41,163.87,177.55,159.94,161.98,175.29,178.54,155.29,149.55,228.08,299.6,296.98,240.99,264.19,274.72,292.42,280,257.62,255.07,436.86,509.6,569.99,499.81,516.82,472.65,510.28,498.27,533.35,560.39,1187.73,2347.28,3603.04,2207.09,1863.03,4581.31,1732.56,1294.8,2010.95
1966-10,7.37,8.04,9.04,9.99,9.52,8.56,9.89,8.69,8.98,9.07,24.48,23.59,23.2,25.81,24.28,24.64,23.83,26.88,24.43,24.65,36.52,36.34,33.51,33.35,35.79,34.61,36.3,37.64,32.94,36.19,48.48,49.05,51.24,51.31,52.1,48.92,52.93,48.71,49.78,49.68,71.62,84.01,75.95,77.31,78.47,72.51,72.39,79.11,75.31,63.17,105.5,115.02,106.47,111.55,109.46,103.62,103.52,106.57,97.49,96.59,159.19,153.09,163.79,179.25,167.69,155.02,164.44,179.17,153.8,139.35,223.59,309,299.88,229.37,256.28,277.95,290.95,268.2,245.74,246.12,417.06,507.87,565.51,500.19,517.01,469.96,514.47,469.3,500.69,534.4,1189.52,2366.62,3669.01,2201.35,1912.44,4559.42,1642.27,1277.26,1962.66
1966-11,6.8,7.72,8.82,9.64,9.12,8.39,9.41,8.23,8.5,8.36,23.54,23.4,23.25,26.18,23.98,23.77,24.21,25.73,23.2,23.21,35.26,37.05,32.2,32.19,37.12,34.36,36.55,37.06,32.48,34.82,47.24,51.02,50.97,51.95,52.32,46.73,51.44,47.58,50.12,46.72,75.93,84.95,78.96,75.93,81.08,72.05,74.05,79.31,76.28,59.39,97.13,114.42,115.11,112.26,114.36,109.55,101.32,110.85,100.02,99.72,159.84,162.39,169.58,178.85,170.71,149.87,165.1,170.27,150.96,129.66,235.77,324.95,325.85,234.24,259.4,294.71,302.15,274.09,242.59,240.6,426.98,536.93,592.25,530.4,552.11,473.95,538.47,485.04,526.32,634.04,1282.11,2588.54,4024.81,2382.2,1983.3,4691.39,1630.17,1255.37,2041.58
1966-12,7.04,7.91,9.07,9.81,9.41,8.41,9.94,8.48,8.8,8.81,24.39,24.36,22.24,27.97,23.74,24.36,25.27,28.1,24.31,24.78,37.47,37.02,32.19,32.01,38.9,34.96,37.6,37.81,33.34,36.69,47.4,52.22,53.15,53.86,53.64,45.88,52.1,48.22,52.47,52.24,77.22,88.04,76.8,85.02,82.6,71.91,77.19,85.66,85.2,68.01,112.5,113.58,112.39,113.23,115.18,114.4,104.92,116.78,104.6,102.9,161.32,163.68,168.14,185.45,170.81,160.46,175.35,187.95,161.95,155.19,236.98,315.08,321.14,235.93,254.63,305.31,316.27,281.48,274.78,257.18,438.05,534.84,585.62,546.31,547.64,499.14,543.39,500.7,542.32,653.65,1255,2457.46,3927.32,2305.59,2004.38,4749.58,1675.59,1252.96,2270.08
1967-01,7.18,7.86,9.1,9.91,9.5,8.54,10,8.41,9.03,9.03,23.61,24.15,23.03,28.57,24.21,24.67,25.26,30.58,25.16,25.22,38.68,39.21,30.97,32.24,38.49,35.68,38.18,38.43,33.73,37.23,47.61,53.59,55.49,55.13,54.62,44.73,50.64,48.79,54.23,54.38,80.44,88.24,76.07,84.71,81.97,74.44,79.13,90.19,93.11,70.93,113.98,113.65,110.88,115.42,124.77,119.93,104.08,117.22,108.25,105.54,164.59,167.86,165.73,196.73,169.8,164.97,186.17,191.6,164.81,154.44,247.33,320.11,325.17,248.78,259.1,314.94,320.73,291.14,280.1,264.5,452.12,545.88,590.84,543.76,561.12,514.51,553.18,501.28,580.46,634.79,1270.33,2439.37,3960.37,2265.56,2003.26,4760.71,1640.87,1214.27,2164.19
1967-02,8.67,9.5,10.84,11.84,10.72,10.18,12.07,10.26,11.26,10.88,27.94,28.8,26.81,31.3,27.51,30.11,30.95,35.73,29.68,29.7,43.93,45.35,37.06,37.91,44.96,42.98,45.17,45.46,40.67,43.96,57.56,62.19,67.05,62.27,62.8,50.22,59.38,56.49,58.83,68.17,88.4,95.59,87.5,95.35,93,87.3,90.84,99.14,105.53,85.12,131.66,125.55,127.56,129.55,132.01,135.24,120.37,131.45,125.27,127.18,200.16,183.36,176.25,212.1,200.93,174.75,202.2,214.05,187.83,180.41,274.29,342.7,335.31,279.34,287.16,340.34,345.3,316.44,305.79,313.82,461.58,596.26,636.47,581.87,602.84,554.51,590.28,549.24,619.97,718.55,1335.72,2512.09,4151.96,2407.88,2109.52,5194.45,1813.43,1347,2309.12
1967-03,9.43,9.88,11.1,12.06,11.2,11.12,12.77,10.78,12.34,11.92,29.76,28.67,27.2,32.34,28.2,30.95,31.9,36.45,30.59,31.51,47.09,45.34,39.24,36.62,46.46,45.27,46.37,46.12,41.69,42.94,58.86,64.47,65.94,63.39,68.62,52.44,58.35,56.61,59.84,69.5,91.15,98.64,89.04,96.75,96.36,85.75,89.87,95.33,102.85,89.99,133.62,121.73,131.91,130.92,142.09,139.1,116.22,129.91,119.04,127.21,205.89,180.4,176.74,217.11,202.83,172.04,207.88,225.99,189.15,186.01,267.01,333.64,331.29,279.46,276.27,339.89,351.93,316.25,316.41,331.22,466.56,590.4,625.49,574.43,598.48,570.54,605.66,560.5,631.49,762.22,1299.27,2432.06,4117.22,2374.33,2085.49,5357.84,1812.54,1387.99,2365.17
1967-04,9.87,10.06,12.28,13.08,11.93,12.24,13.65,11.38,12.89,12.87,31.25,31.1,29.7,33.61,30.41,31.5,34.45,38.58,34.01,32.89,49.44,47.91,41.45,39.65,47.2,49.75,52.73,46.25,44.22,44.92,63.1,68.13,71.53,66.84,71.84,52.84,65.02,60.63,63.62,75.56,96.63,103.26,91.34,104.95,101.75,84.84,98.09,103.32,114.89,93.51,136.04,122.2,133.63,141.86,162.88,147.41,127.67,144.86,125.83,132.95,217.41,186.08,190.1,218.45,202.56,187.81,221.73,239.97,206.46,191.63,266.8,341.56,341.57,292.17,289.04,356.56,366.74,344.47,337.9,360.52,516.24,610.38,645.84,571.63,622.81,609.14,646.1,604.57,629.4,777.84,1333.58,2563.25,4237.53,2421.63,2173.13,5526.29,1931.9,1464.55,2493.68
1967-05,10.26,10.9,12.51,13.7,12.35,12.44,14.71,12.02,13.81,13.57,32.98,30.98,30.64,36.15,31.94,31.44,35.13,40.23,36.37,34.29,52.71,50.19,41.44,40.22,52.97,53.69,55.84,48.61,47.6,46.93,64.95,74.05,74.88,68.06,74.81,54.73,62.99,65.21,64.07,78.4,97.01,111.22,92.75,107.79,104.46,91.14,103.22,104.25,121.48,99.9,140.93,128.06,130.72,151.16,172.47,154.76,129.39,157.36,129.91,139.49,222.75,189.97,191.83,228.94,213.88,203.07,236.98,251.45,215.5,202.57,264.7,355.55,352.37,308.46,303.02,370.44,387.46,360.01,356.09,408.95,515.28,625.77,648.96,586.52,644.23,635.33,658.75,646.54,645.01,802.39,1352.08,2562.48,4297.47,2505.74,2182.64,5963.34,2099.56,1543.86,2688.59
1967-06,10.39,10.75,12.36,13.65,12.25,12.03,14.76,12.13,13.81,13.37,32.45,31.68,30.43,35.38,32.74,30.7,33.99,39.36,36.57,34.54,50.84,51.92,40.79,39.01,51.47,51.93,54.53,46.03,44.6,46.56,64.16,72.52,67.82,66.28,73.46,52.8,63.48,65.5,64.77,79.28,94.39,108.08,89.31,104.86,97.77,90.72,100.97,99.14,119.98,92.31,145.67,126.86,131.74,142.68,155.06,146.69,130.81,153.18,130.88,132.45,217.23,181.32,186.81,221.73,222.8,197.9,225.22,251.3,222.88,199.33,254.39,336.42,337.73,294.98,296.19,367.84,370.33,346.58,340.38,425.8,514.34,589.68,618.26,565.24,634.85,591.33,640.06,608.3,601.03,771.66,1300.18,2522.4,4001.01,2362.58,2082.66,5579.35,1972.26,1482.21,2484.97
1967-07,9.95,13.47,13.67,13.7,13.05,12.16,13.04,12.58,12.64,12.46,33.06,33.76,34.04,35.05,33.13,35.18,35.39,32.17,32.34,33.48,51.5,48.76,52.06,51.1,50.92,53.23,52.64,51.38,50.37,50.2,66.03,70.48,71.57,72.43,70.28,66.99,70.89,73.61,72.52,71.37,97.31,99.6,98.07,102.76,98.26,97.7,95.34,95.99,100.63,101.96,141.59,140.57,145.62,143.55,147.09,139.38,149.21,146.43,140.27,150.32,220.66,216.05,209.05,220.57,223.88,203.71,201.42,226.19,227.25,218.74,360.5,352.95,378.42,367.48,360.9,353.82,325.18,349.48,350.2,345.48,569.25,701.37,630.58,583.77,621.49,618.89,598.58,635.77,681.4,572.68,3704.38,2532.95,3797.14,1883.67,2700.35,3086.07,2405.33,3750.1,1827.9
1967-08,11.29,14.99,15.16,14.85,13.8,13.4,14.17,13.87,13.96,13.93,36.39,35.71,34.52,38.36,35.74,38.98,38.33,34.47,34.39,36.38,57.97,53.41,59.41,55.47,55.48,58.1,56.47,55.01,53.87,54.87,69.39,74.58,77.7,75.2,74.96,76.84,75.91,76.06,77.91,79.43,105.12,106.87,110.32,110.12,102.94,108.35,99.57,103.83,103.46,103.96,152.54,150.83,154.48,151.83,156.84,142.31,158.16,154.62,148.46,156.9,246.61,226.42,219.31,232.56,235.42,204.56,212.42,233.87,243.5,229.47,408.49,376.84,404.71,382.57,374.97,373.83,333.25,374.59,374.24,369.29,599.81,738.14,650.79,596.89,643.12,661.61,647.07,670.85,714.67,606.6,4045.76,2656.26,3627.36,2006.04,2985.53,3190,2466.44,3888.69,1881.98
1967-09,11.43,15.49,15.2,14.64,14.27,13.42,14.41,13.52,14.05,13.99,37,35.18,34.94,38.47,36.86,39.35,37.98,34.78,33.47,35.7,59.91,52.57,60.69,57.49,52.94,56.63,55.13,54.59,52.98,54.5,65.27,74.42,75.08,74.52,75.31,76.81,75.57,74.85,76.36,76.87,107.45,107,112.05,113.17,103.88,109.92,100.93,103.18,102.5,99.95,159.27,152.34,152.56,149.7,163.27,139.94,156.39,155.83,139.91,156.9,240.81,233.88,218.78,233.18,247.29,204.92,206.52,228.17,240.23,227.14,366.15,372.67,407.05,380.68,366.41,371.6,328.72,370.05,364.29,360.29,593.03,735.28,653.67,587.25,636.46,664.91,642.91,653.48,722.59,588.16,3986.08,2581.63,3553.35,1927.02,2966.63,3179.38,2446.54,3839.3,1855.34
1967-10,12.22,16.88,16.19,15.53,15.38,15.04,16.17,15.38,15.36,15.4,40.16,37.47,38.53,40.63,38.39,41.55,40.68,38.2,35.44,38.8,64.88,54.06,67.12,60.9,57.45,56.76,58.56,55.87,57.06,55.2,68.96,74.71,77.53,77.69,77.08,78.38,79.23,77.24,77.26,83.77,104.98,110.79,114.99,114.16,107.71,109.12,102.15,106.3,107.55,104.39,162.2,155.12,154.5,155.84,165.01,146.46,163.78,161.19,149.15,161.46,246.72,232.09,221.98,243.17,256.65,212.63,219.5,240.68,250.09,247.76,356.45,382.86,412.34,381.19,372.06,379.59,335.45,372.33,373.46,352.3,617.33,740.91,664.75,593.42,648.6,688.12,657.09,665.73,699.18,628,4163.71,2685.6,3612.15,1943.2,3037.65,3340.19,2542.25,4100.47,1861.35
1967-11,12.31,16.68,15.49,15.55,15.52,14.87,15.63,14.95,15.27,14.91,38.51,37.62,36.76,38.37,39.06,39.92,40.74,36.16,34.25,38.56,60.61,49.87,60.6,61.35,54.4,55.3,62.49,54.37,53.53,53.86,69.05,72.6,74.86,79.63,75.4,74.18,79.73,71.7,73.97,79.19,100.8,103.71,109.51,113.75,101.09,108.97,110.43,97.74,102.57,99.42,151.85,149.72,147.14,157.39,163.51,141.15,159.51,152.49,146.79,159.99,222.78,217.54,210.25,238.58,262.75,207.93,203.79,225.35,241.68,238.96,340.97,359.83,394.25,367.01,352.57,361.65,328.56,354.31,337.36,340,575.91,698.15,614.96,551.09,613.37,655.65,603.71,625.62,673.79,661.34,3944.53,2575.02,3515.5,1840.71,2959.03,3296.26,2483.35,4308.53,1905.14
1967-12,11.99,16.39,15.72,15.85,14.83,14.73,15.47,14.4,15.59,14.81,38.1,35.73,37.63,38.73,38.66,41.44,40.81,37.48,34.26,39.73,58.69,48.67,57.68,62.82,54.87,57.06,61.27,53.33,53.9,54.58,68.28,71.64,75.34,78.15,75.84,74.34,80.97,71.32,72.66,83.9,99.75,100.56,108.45,111.59,102.41,113.96,118.71,98.63,105.34,99.45,145.56,149.54,142.33,153.15,161.02,141.54,163.13,153.2,149.86,162.34,237.64,210.97,209.64,240.02,265.76,212.77,216.35,227.15,236.9,247.53,325.73,363.86,381.1,374.47,360.35,355.07,328.75,358.72,340.29,347.97,552.99,684.4,588.38,556.15,623.32,657.1,613.13,636.15,684.04,651.47,3865.32,2560.53,3497.1,1883.51,2966.82,3268.2,2443.34,4443.93,1934.28
1968-01,13.65,18.55,17.19,16.62,16.3,16.36,17.41,15.96,16.93,16.61,42.9,36.82,39.88,40.65,41.78,44.54,43.07,39.67,38.74,43.56,62.24,50.57,63.48,70.31,55.27,58.77,68.77,58.59,56.26,61.08,72.42,75.76,82.51,80.72,79.24,79.98,89.48,78.29,76.74,90.9,107.88,101.82,113.99,119.83,101.18,118.42,136.15,101.75,111.09,110.42,147.48,154.08,149.84,167.14,167.46,148.93,173.77,158.8,155.27,177.88,268.92,216.52,227.43,241.12,272.81,208.82,220.26,230.01,244.8,260.51,333.83,382.06,401.02,379.79,368.14,373.91,344.19,356.35,333.57,357.06,556.07,702.38,606.04,568.55,637.42,681.7,634.66,659.91,709.57,672.9,3970.7,2635.71,3576.53,1935.85,2973.2,3359.82,2514.7,4577.32,1948.07
1968-02,14.64,19.7,18.54,16.75,17.43,16.91,17.98,17.38,17.51,17.27,44.98,36.49,41.71,42.48,42.46,44.8,44.07,38.33,38.04,42.12,63.23,53.9,63.25,74.14,53.83,60.46,73.96,56.92,56.36,59.63,69.9,81.96,82.57,81.41,77.82,78.19,91.15,76.82,73.93,83.55,110.63,108.16,116.08,120.56,101.25,121.63,121.21,93.33,100.91,108.74,144.82,160.36,153.14,164.51,167.56,145.21,164.08,150.56,146.65,164.44,273.46,226.39,226.64,226.43,267.11,206.19,208.8,215.56,233.15,243.65,337.96,380.8,385.98,374.9,350.53,363.79,337.15,321.26,306.96,320.96,572.65,699.33,596,568.63,629.96,662.41,599.8,617.12,686.32,612.99,3770.81,2635.07,3607.52,1812.42,2817.07,3156.32,2415.21,4199.25,1698.01
1968-03,13.41,18.69,16.83,15.77,16.11,15.64,16.62,15.53,15.75,15.79,42.68,34.11,38.41,41.57,40.15,43.84,42.72,35.03,35.37,37.67,62.31,52.73,57.57,65.31,53.83,59.71,65.52,54.64,54.17,54.8,66.22,76.46,75.96,77.91,74.49,73.44,83.98,73.25,66.55,76.59,108.55,105.53,115.3,117.41,96.7,118.18,109.1,87.69,91.94,103.31,135.45,155.32,148.1,158.2,160.74,137.67,155.29,141.68,136.9,150.62,248.59,226.69,225.51,226.35,250.82,191.12,197.21,198.31,223.22,226.36,313.41,374.42,380.11,362.87,329.09,341.96,317.5,299.32,296.44,295.81,563.55,683.11,579.54,555.4,608.36,625.68,580,578.26,636.84,590.07,3693.52,2564.06,3476.09,1784.21,2733.59,3068.18,2319.97,4087.34,1619.01
1968-04,13.22,18.9,16.87,15.27,15.72,15.7,16.15,15.45,15.37,15.34,43.09,33.96,37.55,42.53,39.72,42.43,43.16,33.93,35.58,36.31,61.21,52.5,55.77,65.05,53.15,56.53,65.12,52.94,53.93,53.94,65.65,76.76,72,78.91,74.28,69.71,86.12,69.68,65.68,78.2,107.73,102.69,115.07,117.49,96.83,117.4,103.19,84.49,92.67,98.46,132.72,148.18,144.01,162.42,161.37,139.89,157.89,146.84,142.64,150.22,243.69,220.4,226.78,222.52,252.66,186.38,199.79,205.4,218.71,226.09,321.52,360.68,367.58,359.01,334.25,334.17,303.85,298.24,308.69,294.51,563.48,676.18,566.65,551.01,600.27,624.44,577.74,570.98,632.37,608.39,3673.57,2542.16,3470,1800.62,2770.72,3132.8,2253.94,4304.95,1686.17
1968-05,15.52,22.3,20.39,17.71,17.12,18.62,19.51,19.07,17.93,18.34,52.1,38.26,41.9,48.5,44.52,50.04,48.77,39.79,41.44,43.92,68.91,60.66,70.28,74.42,60.13,59.95,76.52,60.81,62.43,64.37,75.45,83.89,80.97,88.6,82.06,78.31,96.6,80.02,75.41,94.41,119.14,109.12,126.37,122.96,108.97,130.43,121.58,96.39,107.17,111.37,148.39,165.92,157.14,187.2,174.49,152.15,180.1,167.06,165.02,178.96,273.84,239.02,249.17,242.77,274.32,199.86,221.92,226.46,242.19,267.47,329.89,383.83,390.81,391.43,357.06,371.46,337.37,338.49,353.58,335.99,632.75,710,601.05,580.96,648.79,682.08,635.51,658.47,669.7,679.44,3978.84,2645.37,3568.01,1936.11,2945.96,3491.8,2430.48,4774.81,1884.88
1968-06,18.04,24.99,24.69,19.94,18.88,20.55,21.84,21.77,20.61,21.35,55.09,41.92,42.29,54.6,48.23,53.94,54.35,41,45.03,46.28,74.69,64.68,77.31,83.2,66.66,67.18,89.22,68.04,65.51,72.4,80.52,88.49,84.23,92.5,87.54,81.45,104.23,86.32,81.39,102.87,124.53,115.72,132.06,125.47,116.92,133.6,140.65,102.08,114.55,118.13,156.58,178.08,161.1,190.13,181.02,151.04,197.32,178.18,181.92,190.9,280.18,240.56,252.74,247.9,284.62,211.94,230.05,244.69,259.19,278.39,332.27,385.46,395.51,394.83,361.55,377.52,345.86,365.49,356.94,365.64,642,727.58,622.08,569.02,665.39,685.94,646.37,670.78,677.49,718.5,3948.58,2590.76,3513.34,1942.85,2863.17,3575.47,2449.87,4962.23,1926.28
1968-07,15.75,19.48,17.99,22.1,22.17,17.51,18.98,19.21,19.66,22.56,48.63,44.38,47.19,46,45.06,46.64,43.52,49.59,48.03,49.38,70.17,71.75,71.03,70.45,69.9,69.82,69.94,68.5,69.9,70.64,93.59,88.21,90.43,92.04,94.67,92.96,92.53,93.21,95.8,93.07,127.99,132.87,132.32,124.41,128,133.55,129.94,122.91,126.83,130.2,183.27,183.19,186.08,180.92,184.73,186.5,170.55,183.07,190.3,181.16,286.12,254.57,265.08,294.65,266.37,268.72,272.98,274.39,272.41,268.39,434.09,407.27,413.47,427.96,402.94,406.94,416.68,407.83,414.2,396.3,565.92,729.55,672.3,709.65,694.36,687.74,717.73,685.9,685.25,630.33,4718.83,1587.78,3620.76,3073.4,2387.92,2331.31,5398.82,3577.25,1584.57
1968-08,15.68,19.37,17.41,21.63,20.93,16.87,18.44,18.9,18.51,21.4,48.19,42.82,46.15,44.69,43.31,44.66,41.35,47.22,46.86,45.53,71.82,71.65,74.09,68.59,64.56,72.01,68.61,65.1,67.5,65.89,86.67,82.76,90.47,85.86,90.82,86.36,90.3,87.71,86.56,83.91,125.43,130.25,135.77,120.82,128.96,129.02,126.65,116.37,122.08,122.98,172.99,174.1,181.38,173.49,175.9,178.94,158.13,169.46,185.24,167.43,268.13,250.51,255.03,286.15,250.74,263.88,251.92,253.55,262.53,243.11,404.61,402.18,402.52,418.44,398.51,397.23,414.92,394.12,410.95,363.02,544.53,725.47,667.62,693.2,683.37,661.09,702.87,673.3,641.63,608.98,4611,1587.01,3550.88,3147.89,2284.62,2408.98,5132.93,3519.93,1467.13
1968-09,16.38,20.9,18.41,21.97,21.9,16.94,18.88,19.29,19.45,21.79,50.99,43.61,47.78,45.65,44.81,45.18,44.18,48.72,48.73,48,78.18,72.81,77.35,70.34,65.58,74.11,71.47,69.05,69.52,68.51,88.79,84.75,93.94,87.39,92.61,90.24,88.94,90.37,87.94,85.2,133.41,131.39,140.54,120.18,132.81,133.66,134.72,117.79,129.71,129.18,177.12,179.44,186.06,181.78,181.13,180.49,162.38,177.22,196.26,168.21,267.46,260.4,266.68,290.28,259.4,260.9,256.25,258.89,267.2,237.57,420.48,424.32,413.87,424.03,419.69,405.48,413.55,395.79,419.36,361.84,548.42,746.56,677.57,708.98,685.04,664.62,692.76,685.82,648.25,609.92,4611.23,1582.88,3550.06,3183.12,2247.82,2437.41,5191.32,3595.1,1487.13
1968-10,17.92,22.45,19.51,23.33,23.6,18.24,20.74,19.68,21.66,22.86,54.2,44,50.02,47.56,47.6,50.99,49.83,53.57,53.44,52.12,82.83,75.76,83.74,72.73,70.31,78.92,78.84,72.07,76.71,73,93.94,90.88,97.74,90.76,99.96,93.49,97.34,99.93,90.53,90.53,147.58,137.32,150.02,125.13,136.66,144.39,144.81,126.68,139.31,141.14,187.14,187.82,189.2,183.68,186.36,185.38,165.67,188.35,204.23,189.33,291.58,266.8,275.23,292.39,275.54,262.62,274.42,284.98,284.97,265.08,451.47,452.8,428.49,453.07,435.18,419.66,436.48,422.82,451.32,382.77,591.2,812.69,728.32,718.91,709.16,682.57,732.02,730.45,703.51,630.42,4888.69,1682.63,3666.44,3192.69,2344.06,2560.6,5243.11,3669.79,1507.59
1968-11,17.8,22.87,19.53,23.36,23.61,18.13,21.25,19.35,20.91,23.22,54.14,44.22,50.9,46.96,47.55,52.09,50.24,57,52.87,49.79,82.07,78.82,84.68,74.68,68.47,79.71,79.08,72.81,76.4,75.79,93.33,87.62,97.35,85.43,102.86,95,101.53,95.45,91.38,91.26,148.49,139.51,153.75,130.38,142.67,144.46,146.82,134.01,138.8,138.86,183.66,191.72,194.98,196.17,186.64,190.83,174.51,190.71,202.7,181.08,307.77,290.78,279.68,286.16,284.95,262.34,272.94,286.93,281.35,256.38,458.19,449.33,423.74,450.51,436.49,423.23,447.28,406.65,458.27,375.96,606.76,814.31,727.85,734.57,728.5,691.54,754.29,718.31,728.4,648.22,5093.53,1736.31,3689.54,3217.53,2491.15,2591.61,5007.45,3693.98,1450.84
1968-12,18.98,24.01,20.77,25.26,25.57,19.25,22.4,20.75,22.51,25.08,57.21,46.12,54.4,49.34,50.95,54.12,55.53,61.25,57.04,53.27,86.86,84.79,90.15,79.79,71.38,89.58,81.61,77.23,81.62,84.62,102.02,96.37,104.56,91.93,111.08,102.59,113.02,103.22,101.7,98.7,159.85,147.73,166.61,135.58,152.31,156.58,158.48,135.2,148.43,154.14,210.17,205.48,209.19,218.68,207.37,201.98,181.41,207.74,222.88,196.94,326.71,314.1,299.96,311.62,297.07,291.03,291.89,297.32,297.24,282.38,464.24,466.65,443.54,483.19,473.03,453.62,472.29,440.79,497.46,412.16,698.17,849.99,777.55,770.38,751.03,740.33,789.14,760.27,781.56,726.01,4979.11,1817.43,3876.54,3371.91,2586.24,2799.09,5417.39,3780.62,1547.56
